OID_,FID_PUMAs2,STATEFP10,PUMACE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,FID_candidate_CTPS_TAZ_STATEWIDE_2019,OBJECTID_1,id,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,sector,Shape_Length,Shape_Area,REGION,TAZ,PUMA
319,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5038,5039,5326,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0, ,19292.93493,,0.202855748,0.001508211,1,5326,2501600
320,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5039,5040,5333,I,HADLEY,MA,"HADLEY,MA",PVPC,0, ,20965.41055,,0.226541121,0.001004387,1,5333,2501600
321,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5040,5041,5334,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0, ,12574.42667,,0.13005599,0.000423104,1,5334,2501600
322,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5041,5042,5403,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0, ,3424.266881,,0.036439606,4.90323E-05,1,5403,2501600
323,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5043,5044,5425,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0, ,12087.11538,,0.130485313,0.000214392,1,5425,2501600
324,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5044,5045,5406,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0, ,6162.806216,,0.066462901,0.000100664,1,5406,2501600
325,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5055,5056,5419,I,EASTHAMPTON,MA,"EASTHAMPTON,MA",PVPC,0, ,2793.827309,,0.031835497,3.51735E-05,1,5419,2501600
326,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5068,5069,5397,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0, ,4323.491178,,0.044408866,6.34867E-05,1,5397,2501600
327,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5069,5070,5402,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0, ,4376.092553,,0.047920266,0.00011242,1,5402,2501600
328,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5070,5071,5414,I,EASTHAMPTON,MA,"EASTHAMPTON,MA",PVPC,0, ,3490.219424,,0.037474606,5.89744E-05,1,5414,2501600
329,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5071,5072,5416,I,EASTHAMPTON,MA,"EASTHAMPTON,MA",PVPC,0, ,4069.343241,,0.043753024,8.44249E-05,1,5416,2501600
330,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5072,5073,5418,I,EASTHAMPTON,MA,"EASTHAMPTON,MA",PVPC,0, ,7695.424546,,0.078381376,0.000162906,1,5418,2501600
331,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5073,5074,5417,I,EASTHAMPTON,MA,"EASTHAMPTON,MA",PVPC,0, ,4554.815415,,0.04902102,0.000112989,1,5417,2501600
332,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5074,5075,5427,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0, ,4348.34432,,0.045386438,5.50463E-05,1,5427,2501600
333,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5075,5076,5428,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0, ,4708.93501,,0.04787378,6.97921E-05,1,5428,2501600
334,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5076,5077,5429,I,NORTHAMPTON,MA,"NORTHAMPTON,MA",PVPC,0, ,5101.047769,,0.053767853,9.96751E-05,1,5429,2501600
336,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5132,5133,5629,I,SOUTH HADLEY,MA,"SOUTH HADLEY,MA",PVPC,0, ,5502.712649,,0.062154228,0.000132409,1,5629,2501600
337,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5137,5138,5844,I,SUNDERLAND,MA,"SUNDERLAND,MA",FRCOG,0, ,14158.59649,,0.064173541,2.44542E-06,1,5844,2501600
338,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5286,5287,5660,I,WARE,MA,"WARE,MA",PVPC,0, ,5011.515986,,0.05153703,0.000130102,1,5660,2501600
339,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5296,5297,5661,I,WARE,MA,"WARE,MA",PVPC,0, ,7361.048303,,0.074931837,0.00015326,1,5661,2501600
340,1,25,1600,2501600,Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA,G6120,S,1600246566,55932404,42.228012,-72.6072562,5298,5299,2889,I,WEST BROOKFIELD,MA,"WEST BROOKFIELD,MA",CMRPC,0, ,32836.97809,,0.114990592,4.18158E-06,1,2889,2501600
341,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,2397,2398,5510,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,2115.101125,,0.022559534,3.04056E-05,1,5510,2501902
344,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4543,4544,5286,I,LONGMEADOW,MA,"LONGMEADOW,MA",PVPC,0, ,20361.19133,,0.208695676,0.000744734,1,5286,2501902
345,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4545,4546,5467,I,LONGMEADOW,MA,"LONGMEADOW,MA",PVPC,0, ,7979.981182,,0.084878273,0.000186221,1,5467,2501902
346,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4546,4547,5434,I,LONGMEADOW,MA,"LONGMEADOW,MA",PVPC,0, ,11460.71916,,0.117323311,0.000472787,1,5434,2501902
347,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4549,4550,5457,I,EAST LONGMEADOW,MA,"EAST LONGMEADOW,MA",PVPC,0, ,15851.33723,,0.177011833,0.001203392,1,5457,2501902
348,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4550,4551,5453,I,EAST LONGMEADOW,MA,"EAST LONGMEADOW,MA",PVPC,0, ,14405.06552,,0.147362818,0.000599999,1,5453,2501902
349,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4551,4552,5431,I,HAMPDEN,MA,"HAMPDEN,MA",PVPC,0, ,12048.41561,,0.119481208,0.000788377,1,5431,2501902
350,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4552,4553,5204,I,HAMPDEN,MA,"HAMPDEN,MA",PVPC,0, ,21830.38537,,0.23050571,0.002476687,1,5204,2501902
351,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4563,4564,5203,I,MONSON,MA,"MONSON,MA",PVPC,0, ,24993.37432,,0.04715544,1.19599E-06,1,5203,2501902
352,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4567,4568,5223,I,WILBRAHAM,MA,"WILBRAHAM,MA",PVPC,0, ,9998.985799,,0.099977903,0.000535375,1,5223,2501902
355,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4583,4584,5287,I,AGAWAM,MA,"AGAWAM,MA",PVPC,0, ,7585.435899,,0.018841883,1.2936E-06,1,5287,2501902
358,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4707,4708,5219,I,LUDLOW,MA,"LUDLOW,MA",PVPC,0, ,25749.19691,,0.269951101,0.003749222,1,5219,2501902
359,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4722,4723,5432,I,HAMPDEN,MA,"HAMPDEN,MA",PVPC,0, ,10420.17261,,0.109368386,0.000611235,1,5432,2501902
360,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4733,4734,5448,I,EAST LONGMEADOW,MA,"EAST LONGMEADOW,MA",PVPC,0, ,6902.514379,,0.077516037,0.000219,1,5448,2501902
361,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4734,4735,5449,I,EAST LONGMEADOW,MA,"EAST LONGMEADOW,MA",PVPC,0, ,1679.779204,,0.017924018,1.78563E-05,1,5449,2501902
362,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4741,4742,5436,I,EAST LONGMEADOW,MA,"EAST LONGMEADOW,MA",PVPC,0, ,8136.412565,,0.083010733,0.000233931,1,5436,2501902
363,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4752,4753,5452,I,EAST LONGMEADOW,MA,"EAST LONGMEADOW,MA",PVPC,0, ,11338.65413,,0.121323001,0.000460069,1,5452,2501902
364,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4753,4754,5459,I,EAST LONGMEADOW,MA,"EAST LONGMEADOW,MA",PVPC,0, ,9566.055265,,0.101989231,0.000542706,1,5459,2501902
365,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4765,4766,5433,I,HAMPDEN,MA,"HAMPDEN,MA",PVPC,0, ,17859.60276,,0.189515741,0.001655469,1,5433,2501902
366,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4768,4769,5450,I,EAST LONGMEADOW,MA,"EAST LONGMEADOW,MA",PVPC,0, ,8410.152612,,0.091751493,0.00018774,1,5450,2501902
369,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4772,4773,5455,I,WILBRAHAM,MA,"WILBRAHAM,MA",PVPC,0, ,23348.93345,,0.248752877,0.001674915,1,5455,2501902
370,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4773,4774,5612,I,WILBRAHAM,MA,"WILBRAHAM,MA",PVPC,0, ,8738.866166,,0.093097669,0.000361342,1,5612,2501902
371,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4774,4775,5611,I,WILBRAHAM,MA,"WILBRAHAM,MA",PVPC,0, ,22787.92281,,0.23581098,0.001332002,1,5611,2501902
372,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4782,4783,5243,I,LUDLOW,MA,"LUDLOW,MA",PVPC,0, ,9991.242859,,0.111734269,0.000339504,1,5243,2501902
374,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4786,4787,5439,I,WILBRAHAM,MA,"WILBRAHAM,MA",PVPC,0, ,7888.773998,,0.08262004,0.000347696,1,5439,2501902
375,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4789,4790,5437,I,WILBRAHAM,MA,"WILBRAHAM,MA",PVPC,0, ,13307.39908,,0.140386953,0.000855968,1,5437,2501902
376,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4846,4847,5242,I,LUDLOW,MA,"LUDLOW,MA",PVPC,0, ,23164.6991,,0.246240577,0.001088854,1,5242,2501902
377,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4847,4848,5244,I,GRANBY,MA,"GRANBY,MA",PVPC,0, ,23800.19825,,0.060892836,2.21504E-06,1,5244,2501902
381,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4863,4864,5247,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,7354.121107,,0.081605462,0.000242534,1,5247,2501902
387,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4912,4913,5255,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,5453.956691,,0.057344005,0.000124548,1,5255,2501902
388,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4914,4915,5308,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,6424.061898,,0.066131271,0.000173068,1,5308,2501902
391,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4934,4935,5253,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,5888.48719,,0.061389208,0.000212585,1,5253,2501902
392,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4938,4939,5441,I,LUDLOW,MA,"LUDLOW,MA",PVPC,0, ,10084.43844,,0.109905746,0.000335472,1,5441,2501902
394,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4942,4943,5465,I,WILBRAHAM,MA,"WILBRAHAM,MA",PVPC,0, ,13858.06442,,0.143617687,0.000623776,1,5465,2501902
396,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4944,4945,5274,I,LUDLOW,MA,"LUDLOW,MA",PVPC,0, ,14213.58401,,0.146830451,0.001230196,1,5274,2501902
397,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4945,4946,5443,I,LUDLOW,MA,"LUDLOW,MA",PVPC,0, ,11392.16541,,0.122716033,0.000436518,1,5443,2501902
398,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4946,4947,5442,I,LUDLOW,MA,"LUDLOW,MA",PVPC,0, ,8287.639468,,0.094898395,0.000157696,1,5442,2501902
399,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4947,4948,5440,I,WILBRAHAM,MA,"WILBRAHAM,MA",PVPC,0, ,16406.8815,,0.185976941,0.000385528,1,5440,2501902
400,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4949,4950,5438,I,WILBRAHAM,MA,"WILBRAHAM,MA",PVPC,0, ,8789.902363,,0.094020844,0.000192847,1,5438,2501902
402,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4953,4954,5254,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,5157.260868,,0.056845895,0.000130056,1,5254,2501902
403,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4957,4958,5252,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,6311.170317,,0.065580133,0.000153907,1,5252,2501902
404,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4958,4959,5512,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,6129.465304,,0.067557804,8.39607E-05,1,5512,2501902
405,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4959,4960,5473,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,3447.263305,,0.036249801,7.76776E-05,1,5473,2501902
406,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4960,4961,5484,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,1980.780124,,0.021444125,2.02815E-05,1,5484,2501902
410,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4972,4973,5486,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,18312.05058,,0.192270636,0.001144969,1,5486,2501902
411,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4973,4974,5273,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,18517.42655,,0.19432814,0.000973726,1,5273,2501902
413,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4978,4979,5265,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,3576.191302,,0.03915335,6.063E-05,1,5265,2501902
415,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4987,4988,5588,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,4417.758236,,0.044572863,7.81618E-05,1,5588,2501902
416,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4993,4994,5269,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,8296.188629,,0.088998614,0.000226618,1,5269,2501902
417,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,4998,4999,5284,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,3392.295451,,0.036488254,4.78308E-05,1,5284,2501902
418,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5003,5004,5501,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,5596.629969,,0.061145536,0.000132028,1,5501,2501902
419,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5005,5006,5280,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,6035.027393,,0.061950214,0.000127225,1,5280,2501902
420,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5010,5011,5585,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,6884.852233,,0.070283638,0.00018,1,5585,2501902
421,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5012,5013,5590,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,4988.415886,,0.052281281,0.000119065,1,5590,2501902
423,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5017,5018,5283,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,3474.358755,,0.035769734,6.87812E-05,1,5283,2501902
424,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5018,5019,5500,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,13108.21795,,0.140437144,0.000394092,1,5500,2501902
425,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5019,5020,5487,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,4567.052916,,0.049911004,7.82485E-05,1,5487,2501902
426,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5020,5021,5485,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,7815.057323,,0.086371003,0.000206154,1,5485,2501902
427,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5021,5022,5483,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,8936.404452,,0.100890952,0.000216482,1,5483,2501902
428,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5022,5023,5511,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,4340.63426,,0.044938924,0.000115441,1,5511,2501902
429,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5023,5024,5305,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,7272.620516,,0.075386559,0.0001425,1,5305,2501902
431,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5025,5026,5306,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,4527.888024,,0.04548807,7.40558E-05,1,5306,2501902
433,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5028,5029,5281,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,3269.118568,,0.034824384,5.15158E-05,1,5281,2501902
434,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5029,5030,5282,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,5178.254523,,0.054279645,6.31633E-05,1,5282,2501902
435,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5034,5035,5304,I,CHICOPEE,MA,"CHICOPEE,MA",PVPC,0, ,4958.971862,,0.051324548,9.67939E-05,1,5304,2501902
438,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5077,5078,5444,I,LUDLOW,MA,"LUDLOW,MA",PVPC,0, ,4461.253191,,0.049972033,6.02765E-05,1,5444,2501902
439,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5078,5079,5662,I,LUDLOW,MA,"LUDLOW,MA",PVPC,0, ,630.8316823,,0.006153174,1.91403E-06,1,5662,2501902
440,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5079,5080,5456,I,EAST LONGMEADOW,MA,"EAST LONGMEADOW,MA",PVPC,0, ,4614.262486,,0.046829716,7.35797E-05,1,5456,2501902
441,2,25,1902,2501902,Hampden County (East of Springfield City)--Chicopee City PUMA,G6120,S,294691383,7828300,42.0762003,-72.4251619,5080,5081,5463,I,LUDLOW,MA,"LUDLOW,MA",PVPC,0, ,3100.624892,,0.035778793,3.44132E-05,1,5463,2501902
