OID_,REGION,TAZ,PUMA
7926,1,207239,3300800
7927,1,207242,3300800
7928,1,207227,3300800
7929,1,207430,3300800
7930,1,207429,3300800
7931,1,207448,3300800
7932,1,207441,3300800
7933,1,207435,3300800
7934,1,207446,3300800
7935,1,207434,3300800
7936,1,207438,3300800
7937,1,207439,3300800
7938,1,207437,3300800
7939,1,207440,3300800
7940,1,207436,3300800
7941,1,207238,3300800
7942,1,207431,3300800
7943,1,207207,3300800
7944,1,207213,3300800
7945,1,207432,3300800
7946,1,207212,3300800
7948,1,207347,3300800
7949,1,207442,3300800
7950,1,207444,3300800
7951,1,207400,3300800
7952,1,207401,3300800
7953,1,207402,3300800
7954,1,207240,3300800
7955,1,207405,3300800
7956,1,207241,3300800
7957,1,207403,3300800
7959,1,207215,3300800
7960,1,207226,3300800
7961,1,207411,3300800
7962,1,207449,3300800
7963,1,207397,3300800
7964,1,207398,3300800
7965,1,207447,3300800
7966,1,207211,3300800
7967,1,207217,3300800
7968,1,207219,3300800
7969,1,207416,3300800
7970,1,207420,3300800
7971,1,207399,3300800
7972,1,207330,3300800
7973,1,207412,3300800
7974,1,207334,3300800
7975,1,207415,3300800
7976,1,207336,3300800
7977,1,207414,3300800
7978,1,207413,3300800
7979,1,207208,3300800
7980,1,207209,3300800
7981,1,207422,3300800
7982,1,207346,3300800
7983,1,207329,3300800
7984,1,207218,3300800
7985,1,207210,3300800
7986,1,207410,3300800
7987,1,207331,3300800
7988,1,207335,3300800
7989,1,207332,3300800
7990,1,207333,3300800
7991,1,207404,3300800
7992,1,207406,3300800
7993,1,207407,3300800
7994,1,207408,3300800
7995,1,207409,3300800
7996,1,207417,3300800
7997,1,207418,3300800
7998,1,207419,3300800
7999,1,207421,3300800
8000,1,207423,3300800
8001,1,207433,3300800
8002,1,207443,3300800
8003,1,207445,3300800
