geography,id,HH_control,HH_result,HH_diff
TAZ,5216,1129.0,1000,-129.0
TAZ,5217,971.0,860,-111.0
TAZ,5218,1622.0,1437,-185.0
TAZ,5219,1423.0,2562,1139.0
TAZ,5220,1460.0,1293,-167.0
TAZ,5221,578.0,538,-40.0
TAZ,5222,195.0,173,-22.0
TAZ,5223,398.0,364,-34.0
TAZ,5224,490.0,456,-34.0
TAZ,5225,714.0,1340,626.0
TAZ,5226,616.0,1162,546.0
TAZ,5227,220.0,415,195.0
TAZ,5228,747.0,662,-85.0
TAZ,5229,877.0,868,-9.0
TAZ,5230,858.0,850,-8.0
TAZ,5231,546.0,484,-62.0
TAZ,5232,349.0,325,-24.0
TAZ,5233,479.0,446,-33.0
TAZ,5234,437.0,387,-50.0
TAZ,5235,411.0,364,-47.0
TAZ,5236,457.0,425,-32.0
TAZ,5237,582.0,516,-66.0
TAZ,5238,653.0,1839,1186.0
TAZ,5239,724.0,642,-82.0
TAZ,5240,590.0,1072,482.0
TAZ,5241,915.0,1766,851.0
TAZ,5242,771.0,705,-66.0
TAZ,5243,463.0,424,-39.0
TAZ,5244,646.0,1164,518.0
TAZ,5245,800.0,792,-8.0
TAZ,5246,795.0,704,-91.0
TAZ,5247,684.0,626,-58.0
TAZ,5248,922.0,817,-105.0
TAZ,5249,84.0,84,0.0
TAZ,5250,781.0,773,-8.0
TAZ,5251,1215.0,1203,-12.0
TAZ,5252,998.0,912,-86.0
TAZ,5253,637.0,583,-54.0
TAZ,5254,489.0,447,-42.0
TAZ,5255,1001.0,915,-86.0
TAZ,5256,531.0,526,-5.0
TAZ,5257,451.0,447,-4.0
TAZ,5258,428.0,424,-4.0
TAZ,5259,923.0,914,-9.0
TAZ,5260,698.0,691,-7.0
TAZ,5261,367.0,364,-3.0
TAZ,5262,789.0,781,-8.0
TAZ,5263,259.0,259,0.0
TAZ,5264,398.0,394,-4.0
TAZ,5265,626.0,573,-53.0
TAZ,5266,382.0,379,-3.0
TAZ,5267,447.0,443,-4.0
TAZ,5268,765.0,678,-87.0
TAZ,5269,1256.0,1148,-108.0
TAZ,5270,392.0,388,-4.0
TAZ,5271,294.0,291,-3.0
TAZ,5272,546.0,541,-5.0
TAZ,5274,598.0,547,-51.0
TAZ,5275,354.0,354,0.0
TAZ,5276,1.0,1,0.0
TAZ,5277,692.0,685,-7.0
TAZ,5278,315.0,312,-3.0
TAZ,5279,553.0,548,-5.0
TAZ,5280,655.0,599,-56.0
TAZ,5281,562.0,514,-48.0
TAZ,5282,542.0,496,-46.0
TAZ,5283,516.0,472,-44.0
TAZ,5284,614.0,562,-52.0
TAZ,5285,679.0,672,-7.0
TAZ,5286,861.0,787,-74.0
TAZ,5287,678.0,1291,613.0
TAZ,5288,446.0,446,0.0
TAZ,5289,901.0,892,-9.0
TAZ,5290,329.0,326,-3.0
TAZ,5291,437.0,433,-4.0
TAZ,5292,238.0,236,-2.0
TAZ,5293,989.0,979,-10.0
TAZ,5294,313.0,310,-3.0
TAZ,5295,1075.0,1064,-11.0
TAZ,5296,290.0,287,-3.0
TAZ,5297,178.0,177,-1.0
TAZ,5298,210.0,208,-2.0
TAZ,5299,342.0,339,-3.0
TAZ,5300,514.0,509,-5.0
TAZ,5301,78.0,78,0.0
TAZ,5302,416.0,412,-4.0
TAZ,5303,614.0,608,-6.0
TAZ,5304,462.0,423,-39.0
TAZ,5305,695.0,636,-59.0
TAZ,5306,374.0,342,-32.0
TAZ,5307,652.0,652,0.0
TAZ,5308,722.0,660,-62.0
TAZ,5309,234.0,234,0.0
TAZ,5310,1295.0,1282,-13.0
TAZ,5311,312.0,309,-3.0
TAZ,5312,521.0,516,-5.0
TAZ,5313,485.0,480,-5.0
TAZ,5314,366.0,363,-3.0
TAZ,5315,260.0,258,-2.0
TAZ,5316,446.0,442,-4.0
TAZ,5317,596.0,590,-6.0
TAZ,5318,295.0,292,-3.0
TAZ,5319,1084.0,960,-124.0
TAZ,5320,1095.0,970,-125.0
TAZ,5321,1052.0,1910,858.0
TAZ,5322,969.0,969,0.0
TAZ,5323,606.0,600,-6.0
TAZ,5324,460.0,408,-52.0
TAZ,5325,396.0,351,-45.0
TAZ,5326,457.0,405,-52.0
TAZ,5327,1259.0,1115,-144.0
TAZ,5328,825.0,767,-58.0
TAZ,5329,392.0,365,-27.0
TAZ,5330,688.0,610,-78.0
TAZ,5331,514.0,478,-36.0
TAZ,5332,849.0,790,-59.0
TAZ,5333,614.0,544,-70.0
TAZ,5334,919.0,814,-105.0
TAZ,5335,1099.0,974,-125.0
TAZ,5336,444.0,394,-50.0
TAZ,5337,274.0,243,-31.0
TAZ,5338,675.0,598,-77.0
TAZ,5339,1321.0,1170,-151.0
TAZ,5340,1044.0,1034,-10.0
TAZ,5341,369.0,366,-3.0
TAZ,5342,190.0,189,-1.0
TAZ,5343,1294.0,1281,-13.0
TAZ,5344,1061.0,1050,-11.0
TAZ,5345,470.0,466,-4.0
TAZ,5346,390.0,386,-4.0
TAZ,5347,739.0,732,-7.0
TAZ,5348,711.0,704,-7.0
TAZ,5349,1046.0,1036,-10.0
TAZ,5350,1014.0,1004,-10.0
TAZ,5351,1032.0,1022,-10.0
TAZ,5352,337.0,334,-3.0
TAZ,5353,619.0,613,-6.0
TAZ,5354,1182.0,1170,-12.0
TAZ,5355,1253.0,1240,-13.0
TAZ,5356,856.0,848,-8.0
TAZ,5357,1015.0,1005,-10.0
TAZ,5358,980.0,970,-10.0
TAZ,5359,1008.0,998,-10.0
TAZ,5360,738.0,731,-7.0
TAZ,5361,397.0,393,-4.0
TAZ,5362,972.0,962,-10.0
TAZ,5363,1093.0,1082,-11.0
TAZ,5364,1112.0,1101,-11.0
TAZ,5365,465.0,461,-4.0
TAZ,5366,829.0,821,-8.0
TAZ,5367,793.0,785,-8.0
TAZ,5368,306.0,303,-3.0
TAZ,5369,363.0,360,-3.0
TAZ,5370,844.0,836,-8.0
TAZ,5371,34.0,34,0.0
TAZ,5372,608.0,602,-6.0
TAZ,5373,686.0,679,-7.0
TAZ,5374,691.0,684,-7.0
TAZ,5375,273.0,271,-2.0
TAZ,5376,665.0,659,-6.0
TAZ,5377,684.0,677,-7.0
TAZ,5378,1049.0,1039,-10.0
TAZ,5379,392.0,388,-4.0
TAZ,5380,676.0,669,-7.0
TAZ,5381,723.0,716,-7.0
TAZ,5382,488.0,483,-5.0
TAZ,5383,765.0,758,-7.0
TAZ,5384,998.0,988,-10.0
TAZ,5385,392.0,388,-4.0
TAZ,5386,725.0,718,-7.0
TAZ,5387,609.0,603,-6.0
TAZ,5388,538.0,533,-5.0
TAZ,5389,394.0,390,-4.0
TAZ,5390,836.0,828,-8.0
TAZ,5391,320.0,317,-3.0
TAZ,5392,769.0,761,-8.0
TAZ,5393,251.0,249,-2.0
TAZ,5394,540.0,535,-5.0
TAZ,5395,433.0,429,-4.0
TAZ,5396,250.0,248,-2.0
TAZ,5397,490.0,434,-56.0
TAZ,5398,1007.0,892,-115.0
TAZ,5399,432.0,383,-49.0
TAZ,5400,527.0,467,-60.0
TAZ,5401,378.0,335,-43.0
TAZ,5402,773.0,685,-88.0
TAZ,5403,222.0,197,-25.0
TAZ,5404,792.0,702,-90.0
TAZ,5405,1094.0,969,-125.0
TAZ,5406,287.0,255,-32.0
TAZ,5407,242.0,215,-27.0
TAZ,5408,10.0,9,-1.0
TAZ,5409,893.0,791,-102.0
TAZ,5410,1050.0,930,-120.0
TAZ,5411,599.0,531,-68.0
TAZ,5412,630.0,558,-72.0
TAZ,5413,502.0,445,-57.0
TAZ,5414,377.0,334,-43.0
TAZ,5415,504.0,447,-57.0
TAZ,5416,635.0,563,-72.0
TAZ,5417,612.0,542,-70.0
TAZ,5418,817.0,724,-93.0
TAZ,5419,446.0,395,-51.0
TAZ,5420,538.0,533,-5.0
TAZ,5421,558.0,553,-5.0
TAZ,5422,415.0,411,-4.0
TAZ,5423,265.0,263,-2.0
TAZ,5424,402.0,398,-4.0
TAZ,5425,825.0,731,-94.0
TAZ,5427,164.0,146,-18.0
TAZ,5428,1097.0,972,-125.0
TAZ,5429,1169.0,1036,-133.0
TAZ,5430,486.0,431,-55.0
TAZ,5431,550.0,503,-47.0
TAZ,5432,604.0,552,-52.0
TAZ,5433,478.0,437,-41.0
TAZ,5434,1017.0,930,-87.0
TAZ,5435,1077.0,1077,0.0
TAZ,5436,888.0,812,-76.0
TAZ,5437,1088.0,995,-93.0
TAZ,5438,669.0,612,-57.0
TAZ,5439,603.0,552,-51.0
TAZ,5440,444.0,406,-38.0
TAZ,5441,1304.0,1192,-112.0
TAZ,5442,684.0,1310,626.0
TAZ,5443,1327.0,1213,-114.0
TAZ,5444,867.0,793,-74.0
TAZ,5445,701.0,701,0.0
TAZ,5446,1325.0,1325,0.0
TAZ,5447,478.0,478,0.0
TAZ,5448,645.0,590,-55.0
TAZ,5449,62.0,57,-5.0
TAZ,5450,492.0,450,-42.0
TAZ,5451,1232.0,1232,0.0
TAZ,5452,1176.0,1075,-101.0
TAZ,5453,920.0,841,-79.0
TAZ,5454,504.0,504,0.0
TAZ,5455,1379.0,1261,-118.0
TAZ,5456,501.0,458,-43.0
TAZ,5457,1135.0,1038,-97.0
TAZ,5458,1227.0,1227,0.0
TAZ,5459,984.0,900,-84.0
TAZ,5460,512.0,512,0.0
TAZ,5461,316.0,316,0.0
TAZ,5462,481.0,481,0.0
TAZ,5464,567.0,519,-48.0
TAZ,5465,447.0,409,-38.0
TAZ,5466,741.0,678,-63.0
TAZ,5467,448.0,410,-38.0
TAZ,5468,836.0,764,-72.0
TAZ,5469,803.0,734,-69.0
TAZ,5470,474.0,434,-40.0
TAZ,5471,1143.0,1045,-98.0
TAZ,5472,559.0,511,-48.0
TAZ,5473,589.0,539,-50.0
TAZ,5474,420.0,420,0.0
TAZ,5475,573.0,573,0.0
TAZ,5476,174.0,174,0.0
TAZ,5477,630.0,630,0.0
TAZ,5478,292.0,292,0.0
TAZ,5479,637.0,637,0.0
TAZ,5480,694.0,694,0.0
TAZ,5481,700.0,700,0.0
TAZ,5482,378.0,346,-32.0
TAZ,5483,813.0,743,-70.0
TAZ,5484,297.0,272,-25.0
TAZ,5485,453.0,414,-39.0
TAZ,5486,1180.0,1079,-101.0
TAZ,5487,500.0,457,-43.0
TAZ,5488,481.0,481,0.0
TAZ,5489,486.0,486,0.0
TAZ,5490,369.0,369,0.0
TAZ,5491,513.0,513,0.0
TAZ,5492,470.0,470,0.0
TAZ,5493,667.0,667,0.0
TAZ,5494,601.0,601,0.0
TAZ,5495,676.0,676,0.0
TAZ,5496,355.0,355,0.0
TAZ,5497,358.0,358,0.0
TAZ,5498,299.0,299,0.0
TAZ,5499,504.0,504,0.0
TAZ,5500,1373.0,1255,-118.0
TAZ,5501,885.0,809,-76.0
TAZ,5502,576.0,576,0.0
TAZ,5503,558.0,558,0.0
TAZ,5504,536.0,536,0.0
TAZ,5505,356.0,356,0.0
TAZ,5506,557.0,557,0.0
TAZ,5507,567.0,567,0.0
TAZ,5508,361.0,361,0.0
TAZ,5509,173.0,173,0.0
TAZ,5510,398.0,364,-34.0
TAZ,5511,499.0,456,-43.0
TAZ,5512,883.0,807,-76.0
TAZ,5513,645.0,645,0.0
TAZ,5514,902.0,902,0.0
TAZ,5515,460.0,460,0.0
TAZ,5516,336.0,336,0.0
TAZ,5517,1026.0,1026,0.0
TAZ,5518,1228.0,1228,0.0
TAZ,5519,400.0,400,0.0
TAZ,5520,529.0,529,0.0
TAZ,5521,776.0,776,0.0
TAZ,5522,607.0,607,0.0
TAZ,5523,523.0,523,0.0
TAZ,5524,514.0,514,0.0
TAZ,5525,338.0,338,0.0
TAZ,5526,539.0,539,0.0
TAZ,5527,337.0,337,0.0
TAZ,5528,539.0,539,0.0
TAZ,5529,505.0,505,0.0
TAZ,5530,376.0,376,0.0
TAZ,5531,276.0,276,0.0
TAZ,5532,66.0,66,0.0
TAZ,5533,456.0,456,0.0
TAZ,5534,86.0,86,0.0
TAZ,5535,364.0,364,0.0
TAZ,5536,297.0,297,0.0
TAZ,5537,356.0,356,0.0
TAZ,5538,287.0,287,0.0
TAZ,5539,284.0,284,0.0
TAZ,5540,291.0,291,0.0
TAZ,5541,238.0,238,0.0
TAZ,5542,631.0,631,0.0
TAZ,5543,303.0,303,0.0
TAZ,5544,899.0,899,0.0
TAZ,5545,395.0,395,0.0
TAZ,5546,510.0,510,0.0
TAZ,5547,967.0,967,0.0
TAZ,5548,576.0,576,0.0
TAZ,5549,1276.0,1276,0.0
TAZ,5550,502.0,502,0.0
TAZ,5551,447.0,447,0.0
TAZ,5552,429.0,429,0.0
TAZ,5553,383.0,383,0.0
TAZ,5554,505.0,505,0.0
TAZ,5555,560.0,560,0.0
TAZ,5556,878.0,878,0.0
TAZ,5557,352.0,352,0.0
TAZ,5558,339.0,339,0.0
TAZ,5559,447.0,447,0.0
TAZ,5560,480.0,480,0.0
TAZ,5561,262.0,262,0.0
TAZ,5562,352.0,352,0.0
TAZ,5563,483.0,483,0.0
TAZ,5564,400.0,400,0.0
TAZ,5565,641.0,641,0.0
TAZ,5566,326.0,326,0.0
TAZ,5567,915.0,915,0.0
TAZ,5568,500.0,500,0.0
TAZ,5569,355.0,355,0.0
TAZ,5570,875.0,875,0.0
TAZ,5571,454.0,454,0.0
TAZ,5572,349.0,349,0.0
TAZ,5573,313.0,313,0.0
TAZ,5574,436.0,436,0.0
TAZ,5575,333.0,333,0.0
TAZ,5576,596.0,596,0.0
TAZ,5577,190.0,190,0.0
TAZ,5578,432.0,432,0.0
TAZ,5579,508.0,508,0.0
TAZ,5580,851.0,778,-73.0
TAZ,5581,364.0,333,-31.0
TAZ,5582,496.0,454,-42.0
TAZ,5583,441.0,403,-38.0
TAZ,5584,488.0,446,-42.0
TAZ,5585,455.0,416,-39.0
TAZ,5586,561.0,513,-48.0
TAZ,5587,719.0,658,-61.0
TAZ,5588,605.0,553,-52.0
TAZ,5589,715.0,654,-61.0
TAZ,5590,509.0,466,-43.0
TAZ,5591,343.0,314,-29.0
TAZ,5592,436.0,399,-37.0
TAZ,5593,672.0,615,-57.0
TAZ,5594,405.0,405,0.0
TAZ,5595,281.0,281,0.0
TAZ,5596,585.0,585,0.0
TAZ,5597,480.0,480,0.0
TAZ,5598,308.0,308,0.0
TAZ,5599,455.0,455,0.0
TAZ,5600,510.0,510,0.0
TAZ,5601,490.0,490,0.0
TAZ,5602,431.0,431,0.0
TAZ,5603,326.0,326,0.0
TAZ,5604,449.0,449,0.0
TAZ,5605,858.0,785,-73.0
TAZ,5606,742.0,679,-63.0
TAZ,5607,822.0,822,0.0
TAZ,5608,654.0,654,0.0
TAZ,5609,547.0,547,0.0
TAZ,5610,641.0,641,0.0
TAZ,5611,470.0,847,377.0
TAZ,5612,767.0,701,-66.0
TAZ,5613,894.0,831,-63.0
TAZ,5614,520.0,484,-36.0
TAZ,5615,639.0,594,-45.0
TAZ,5616,49.0,46,-3.0
TAZ,5617,626.0,582,-44.0
TAZ,5618,726.0,643,-83.0
TAZ,5619,871.0,810,-61.0
TAZ,5620,757.0,704,-53.0
TAZ,5621,904.0,841,-63.0
TAZ,5622,1054.0,934,-120.0
TAZ,5623,581.0,515,-66.0
TAZ,5624,1086.0,962,-124.0
TAZ,5625,360.0,335,-25.0
TAZ,5626,497.0,441,-56.0
TAZ,5627,621.0,550,-71.0
TAZ,5628,330.0,293,-37.0
TAZ,5629,99.0,88,-11.0
TAZ,5630,365.0,324,-41.0
TAZ,5631,1100.0,975,-125.0
TAZ,5632,607.0,538,-69.0
TAZ,5633,717.0,635,-82.0
TAZ,5634,437.0,387,-50.0
TAZ,5635,1.0,1,0.0
TAZ,5636,674.0,627,-47.0
TAZ,5637,700.0,651,-49.0
TAZ,5638,426.0,396,-30.0
TAZ,5639,168.0,157,-11.0
TAZ,5640,695.0,647,-48.0
TAZ,5641,618.0,575,-43.0
TAZ,5642,665.0,619,-46.0
TAZ,5643,511.0,475,-36.0
TAZ,5644,446.0,415,-31.0
TAZ,5645,3.0,3,0.0
TAZ,5646,459.0,427,-32.0
TAZ,5647,992.0,923,-69.0
TAZ,5648,835.0,1567,732.0
TAZ,5649,813.0,720,-93.0
TAZ,5650,1129.0,2106,977.0
TAZ,5651,869.0,770,-99.0
TAZ,5652,550.0,488,-62.0
TAZ,5653,652.0,578,-74.0
TAZ,5654,517.0,458,-59.0
TAZ,5655,466.0,413,-53.0
TAZ,5656,265.0,235,-30.0
TAZ,5657,367.0,325,-42.0
TAZ,5658,425.0,377,-48.0
TAZ,5659,548.0,486,-62.0
TAZ,5660,922.0,817,-105.0
TAZ,5661,546.0,484,-62.0
TAZ,5801,659.0,613,-46.0
TAZ,5802,513.0,477,-36.0
TAZ,5803,492.0,458,-34.0
TAZ,5804,502.0,467,-35.0
TAZ,5805,659.0,613,-46.0
TAZ,5806,346.0,322,-24.0
TAZ,5807,551.0,513,-38.0
TAZ,5808,248.0,231,-17.0
TAZ,5809,994.0,924,-70.0
TAZ,5810,589.0,548,-41.0
TAZ,5811,364.0,339,-25.0
TAZ,5812,560.0,521,-39.0
TAZ,5813,485.0,451,-34.0
TAZ,5814,286.0,266,-20.0
TAZ,5815,465.0,433,-32.0
TAZ,5816,931.0,866,-65.0
TAZ,5817,420.0,391,-29.0
TAZ,5818,549.0,1060,511.0
TAZ,5819,342.0,660,318.0
TAZ,5820,695.0,647,-48.0
TAZ,5821,626.0,582,-44.0
TAZ,5822,752.0,699,-53.0
TAZ,5823,365.0,340,-25.0
TAZ,5824,906.0,843,-63.0
TAZ,5825,393.0,589,196.0
TAZ,5826,870.0,809,-61.0
TAZ,5827,421.0,392,-29.0
TAZ,5828,540.0,502,-38.0
TAZ,5829,712.0,1065,353.0
TAZ,5830,623.0,580,-43.0
TAZ,5831,461.0,429,-32.0
TAZ,5832,422.0,393,-29.0
TAZ,5833,509.0,474,-35.0
TAZ,5834,389.0,362,-27.0
TAZ,5835,376.0,350,-26.0
TAZ,5836,519.0,916,397.0
TAZ,5837,820.0,763,-57.0
TAZ,5838,393.0,366,-27.0
TAZ,5839,727.0,676,-51.0
TAZ,5840,709.0,660,-49.0
TAZ,5841,339.0,316,-23.0
TAZ,5842,443.0,412,-31.0
TAZ,5843,699.0,650,-49.0
TAZ,5844,670.0,1217,547.0
TAZ,5845,368.0,343,-25.0
TAZ,5846,272.0,253,-19.0
TAZ,5847,254.0,237,-17.0
TAZ,5848,821.0,764,-57.0
TAZ,5849,701.0,652,-49.0
TAZ,5850,488.0,454,-34.0
TAZ,5851,626.0,582,-44.0
TAZ,5852,471.0,438,-33.0
TAZ,5853,362.0,337,-25.0
TAZ,5854,418.0,389,-29.0
TAZ,5855,590.0,549,-41.0
TAZ,5856,576.0,536,-40.0
TAZ,5857,1004.0,934,-70.0
TAZ,5858,412.0,383,-29.0
TAZ,5859,395.0,368,-27.0
TAZ,5860,666.0,1175,509.0
TAZ,5861,1203.0,1119,-84.0
TAZ,5862,464.0,432,-32.0
TAZ,6001,161.0,161,0.0
TAZ,6002,893.0,893,0.0
TAZ,6003,396.0,396,0.0
TAZ,6004,106.0,106,0.0
TAZ,6005,364.0,364,0.0
TAZ,6006,383.0,383,0.0
TAZ,6007,280.0,280,0.0
TAZ,6008,440.0,440,0.0
TAZ,6009,344.0,344,0.0
TAZ,6010,312.0,312,0.0
TAZ,6011,82.0,82,0.0
TAZ,6012,365.0,365,0.0
TAZ,6013,126.0,126,0.0
TAZ,6014,528.0,528,0.0
TAZ,6015,707.0,707,0.0
TAZ,6016,378.0,378,0.0
TAZ,6017,388.0,388,0.0
TAZ,6018,435.0,435,0.0
TAZ,6019,516.0,973,457.0
TAZ,6020,430.0,830,400.0
TAZ,6021,565.0,565,0.0
TAZ,6022,527.0,527,0.0
TAZ,6023,267.0,267,0.0
TAZ,6024,388.0,388,0.0
TAZ,6025,300.0,300,0.0
TAZ,6026,441.0,441,0.0
TAZ,6027,309.0,309,0.0
TAZ,6028,388.0,388,0.0
TAZ,6029,347.0,347,0.0
TAZ,6030,280.0,280,0.0
TAZ,6031,365.0,365,0.0
TAZ,6032,452.0,873,421.0
TAZ,6033,184.0,184,0.0
TAZ,6034,478.0,478,0.0
TAZ,6035,308.0,308,0.0
TAZ,6036,287.0,287,0.0
TAZ,6037,565.0,565,0.0
TAZ,6038,863.0,863,0.0
TAZ,6039,556.0,556,0.0
TAZ,6040,504.0,504,0.0
TAZ,6041,552.0,552,0.0
TAZ,6042,250.0,250,0.0
TAZ,6043,294.0,294,0.0
TAZ,6044,191.0,191,0.0
TAZ,6045,456.0,456,0.0
TAZ,6046,561.0,561,0.0
TAZ,6047,573.0,573,0.0
TAZ,6048,526.0,526,0.0
TAZ,6049,702.0,702,0.0
TAZ,6050,220.0,220,0.0
TAZ,6051,497.0,497,0.0
TAZ,6052,393.0,393,0.0
TAZ,6053,535.0,535,0.0
TAZ,6054,494.0,494,0.0
TAZ,6055,243.0,243,0.0
TAZ,6056,358.0,358,0.0
TAZ,6057,505.0,505,0.0
TAZ,6058,258.0,258,0.0
TAZ,6059,332.0,332,0.0
TAZ,6060,332.0,332,0.0
TAZ,6061,466.0,466,0.0
TAZ,6062,400.0,400,0.0
TAZ,6063,306.0,306,0.0
TAZ,6064,482.0,482,0.0
TAZ,6065,779.0,779,0.0
TAZ,6066,407.0,786,379.0
TAZ,6067,779.0,779,0.0
TAZ,6068,463.0,463,0.0
TAZ,6069,395.0,395,0.0
TAZ,6070,488.0,488,0.0
TAZ,6071,297.0,297,0.0
TAZ,6072,399.0,399,0.0
TAZ,6073,393.0,393,0.0
TAZ,6074,375.0,375,0.0
TAZ,6075,550.0,550,0.0
TAZ,6076,610.0,610,0.0
TAZ,6077,188.0,188,0.0
TAZ,6078,499.0,499,0.0
TAZ,6079,533.0,533,0.0
TAZ,6080,660.0,660,0.0
TAZ,6081,521.0,521,0.0
TAZ,6082,266.0,266,0.0
TAZ,6083,342.0,660,318.0
TAZ,6084,346.0,346,0.0
TAZ,6085,582.0,582,0.0
TAZ,6086,261.0,261,0.0
TAZ,6087,590.0,590,0.0
TAZ,6088,464.0,464,0.0
TAZ,6089,410.0,410,0.0
TAZ,6090,501.0,501,0.0
TAZ,6091,418.0,418,0.0
TAZ,6092,510.0,510,0.0
TAZ,6093,347.0,347,0.0
TAZ,6094,307.0,307,0.0
TAZ,6095,596.0,596,0.0
TAZ,6096,904.0,904,0.0
TAZ,6097,580.0,580,0.0
TAZ,6098,335.0,335,0.0
TAZ,6099,501.0,501,0.0
TAZ,6100,432.0,432,0.0
TAZ,6101,333.0,333,0.0
TAZ,6102,507.0,507,0.0
TAZ,6103,335.0,335,0.0
TAZ,6104,550.0,550,0.0
TAZ,6105,299.0,299,0.0
TAZ,6106,294.0,294,0.0
TAZ,6107,434.0,434,0.0
TAZ,6108,341.0,341,0.0
TAZ,6109,332.0,332,0.0
TAZ,6110,710.0,710,0.0
TAZ,6111,853.0,853,0.0
TAZ,6112,414.0,414,0.0
TAZ,6113,483.0,483,0.0
TAZ,6114,242.0,242,0.0
TAZ,6115,330.0,330,0.0
TAZ,6116,445.0,445,0.0
TAZ,6117,289.0,289,0.0
TAZ,6118,377.0,377,0.0
TAZ,6119,277.0,277,0.0
TAZ,6120,429.0,429,0.0
TAZ,6121,203.0,203,0.0
TAZ,6122,460.0,460,0.0
TAZ,6123,344.0,344,0.0
TAZ,6124,871.0,871,0.0
TAZ,6125,422.0,422,0.0
TAZ,6126,783.0,783,0.0
TAZ,6127,141.0,141,0.0
TAZ,6128,283.0,283,0.0
TAZ,6129,318.0,318,0.0
TAZ,6130,259.0,259,0.0
TAZ,6131,211.0,211,0.0
TAZ,6132,533.0,533,0.0
TAZ,6133,354.0,354,0.0
TAZ,6134,247.0,247,0.0
TAZ,6135,266.0,266,0.0
TAZ,6136,310.0,310,0.0
TAZ,6137,513.0,513,0.0
TAZ,6138,387.0,387,0.0
TAZ,6139,609.0,609,0.0
TAZ,6140,458.0,458,0.0
TAZ,6141,257.0,257,0.0
TAZ,6142,370.0,370,0.0
TAZ,6143,217.0,217,0.0
TAZ,207001,870.0,1342,472.0
TAZ,207002,1061.0,828,-233.0
TAZ,207003,1385.0,2136,751.0
TAZ,207004,592.0,913,321.0
TAZ,207005,1222.0,931,-291.0
TAZ,207006,904.0,1395,491.0
TAZ,207007,1124.0,857,-267.0
TAZ,207008,1021.0,778,-243.0
TAZ,207009,538.0,410,-128.0
TAZ,207010,342.0,261,-81.0
TAZ,207011,299.0,228,-71.0
TAZ,207012,1072.0,817,-255.0
TAZ,207013,1172.0,893,-279.0
TAZ,207014,1296.0,988,-308.0
TAZ,207015,807.0,615,-192.0
TAZ,207016,1250.0,953,-297.0
TAZ,207017,873.0,1345,472.0
TAZ,207018,418.0,319,-99.0
TAZ,207019,961.0,750,-211.0
TAZ,207020,1204.0,918,-286.0
TAZ,207021,801.0,611,-190.0
TAZ,207022,852.0,649,-203.0
TAZ,207023,650.0,1002,352.0
TAZ,207024,506.0,386,-120.0
TAZ,207025,1265.0,964,-301.0
TAZ,207026,1132.0,884,-248.0
TAZ,207027,1384.0,2074,690.0
TAZ,207028,375.0,286,-89.0
TAZ,207029,966.0,1490,524.0
TAZ,207030,648.0,506,-142.0
TAZ,207031,450.0,343,-107.0
TAZ,207032,781.0,595,-186.0
TAZ,207033,663.0,506,-157.0
TAZ,207035,799.0,609,-190.0
TAZ,207036,339.0,259,-80.0
TAZ,207037,984.0,750,-234.0
TAZ,207038,699.0,533,-166.0
TAZ,207039,1451.0,1106,-345.0
TAZ,207040,478.0,365,-113.0
TAZ,207041,859.0,655,-204.0
TAZ,207042,446.0,688,242.0
TAZ,207043,518.0,395,-123.0
TAZ,207044,532.0,406,-126.0
TAZ,207045,697.0,531,-166.0
TAZ,207046,468.0,357,-111.0
TAZ,207047,1158.0,1787,629.0
TAZ,207048,1430.0,1116,-314.0
TAZ,207049,1175.0,917,-258.0
TAZ,207050,1101.0,859,-242.0
TAZ,207051,749.0,585,-164.0
TAZ,207052,1030.0,804,-226.0
TAZ,207053,799.0,1423,624.0
TAZ,207054,845.0,1505,660.0
TAZ,207055,432.0,337,-95.0
TAZ,207056,697.0,544,-153.0
TAZ,207057,1031.0,805,-226.0
TAZ,207058,614.0,479,-135.0
TAZ,207059,736.0,575,-161.0
TAZ,207060,869.0,678,-191.0
TAZ,207061,774.0,604,-170.0
TAZ,207062,799.0,624,-175.0
TAZ,207063,1357.0,1034,-323.0
TAZ,207064,1422.0,1110,-312.0
TAZ,207065,1449.0,2235,786.0
TAZ,207066,1243.0,970,-273.0
TAZ,207067,677.0,529,-148.0
TAZ,207068,568.0,444,-124.0
TAZ,207069,1399.0,2465,1066.0
TAZ,207070,411.0,321,-90.0
TAZ,207071,1504.0,1174,-330.0
TAZ,207072,693.0,541,-152.0
TAZ,207073,186.0,146,-40.0
TAZ,207074,828.0,646,-182.0
TAZ,207075,817.0,638,-179.0
TAZ,207076,892.0,696,-196.0
TAZ,207077,619.0,1102,483.0
TAZ,207078,808.0,631,-177.0
TAZ,207079,1004.0,784,-220.0
TAZ,207080,1317.0,1028,-289.0
TAZ,207081,1137.0,887,-250.0
TAZ,207082,527.0,412,-115.0
TAZ,207083,845.0,660,-185.0
TAZ,207084,526.0,411,-115.0
TAZ,207085,341.0,267,-74.0
TAZ,207086,728.0,568,-160.0
TAZ,207087,576.0,450,-126.0
TAZ,207088,966.0,754,-212.0
TAZ,207089,1102.0,1700,598.0
TAZ,207090,1556.0,1214,-342.0
TAZ,207091,1208.0,943,-265.0
TAZ,207092,798.0,1231,433.0
TAZ,207093,1201.0,937,-264.0
TAZ,207094,797.0,622,-175.0
TAZ,207095,404.0,316,-88.0
TAZ,207096,1342.0,2070,728.0
