OID_,id,taz,type,town,state,town_state,mpo,in_brmpo,subregion,sector,FID_PUMAs,statefp10,pumace10,geoid10,aland10,awater10,state10,puma10,Shape_Length,Shape_Area
257,1910,86,I,SCITUATE,MA,"SCITUATE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,609.0002233,2753.75784
258,1910,86,I,SCITUATE,MA,"SCITUATE,MA",BRMPO,1,SSC,Southeast,36,25,4903,2504903,479404347,920135258,25,4903,25381.56827,5052663.288
259,1834,89,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6528.203844,1996003.121
260,1832,90,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,5714.799392,1767458.775
261,1862,91,I,HINGHAM,MA,"HINGHAM,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,13036.44831,6965720.209
262,1902,92,I,NORWELL,MA,"NORWELL,MA",BRMPO,1,SSC,Southeast,32,25,4901,2504901,299193233,6716110,25,4901,1572.342939,163.164391
263,1902,92,I,NORWELL,MA,"NORWELL,MA",BRMPO,1,SSC,Southeast,33,25,4902,2504902,621827560,42961316,25,4902,3958.803375,741129.7632
264,1902,92,I,NORWELL,MA,"NORWELL,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,1071.093169,16.11190991
265,1090,203,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,3039.903417,442118.0385
266,94,5660,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,21,25,3302,2503302,24841250,6237419,25,3302,978.4476897,43488.24326
267,1904,93,I,NORWELL,MA,"NORWELL,MA",BRMPO,1,SSC,Southeast,33,25,4902,2504902,621827560,42961316,25,4902,5141.000913,1326392.821
268,1904,93,I,NORWELL,MA,"NORWELL,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,1907.443021,48.25025331
269,1863,94,I,HINGHAM,MA,"HINGHAM,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,10560.57572,4109796.874
270,1847,97,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,32,25,4901,2504901,299193233,6716110,25,4901,277.2115454,21.55814127
271,1847,97,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,7127.014182,2938583.41
272,1702,137,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,34,25,3900,2503900,169236173,143576043,25,3900,58.45560506,57.91562308
273,1702,137,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,6274.685635,1850580.088
274,1861,95,I,HINGHAM,MA,"HINGHAM,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,7439.78398,3008511.486
275,1112,204,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,1575.508933,103299.2516
276,3030,1460,I,NORTHBRIDGE,MA,"NORTHBRIDGE,MA",CMRPC,0, ,West,25,25,304,2500304,813259523,34929848,25,304,5969.158735,1303104.627
277,1858,96,I,HINGHAM,MA,"HINGHAM,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,5397.479228,828147.9897
278,1088,180,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,5042.563657,1044916.091
279,1844,98,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,32,25,4901,2504901,299193233,6716110,25,4901,594.1390925,48.62268616
280,1844,98,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,8511.064039,2565082.829
281,1838,99,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,5817.601925,1572448.76
282,1837,100,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6888.491722,1861123.782
283,1831,101,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,4349.81484,877651.4643
284,1118,181,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,1596.814121,116064.1089
285,1828,102,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,4872.664832,1094589.254
286,1823,103,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,9243.191917,1871183.714
287,1856,104,I,HINGHAM,MA,"HINGHAM,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,10680.42429,3141738.891
288,1853,105,I,HINGHAM,MA,"HINGHAM,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,10898.8146,2389455.579
289,1846,106,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,32,25,4901,2504901,299193233,6716110,25,4901,211.7441527,12.16928652
290,1846,106,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,8427.371817,3088032.515
291,1840,109,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,3731.449648,469240.2154
292,208324,1231,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,2379.122269,347847.8448
293,1845,107,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6426.735718,1918457.509
294,1843,108,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,2629.713735,362824.7907
295,208423,1232,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,1592.290083,3.473178332
296,208423,1232,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,3511.038314,568054.271
297,1836,110,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,5861.97342,1667587.398
298,1835,111,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,7271.170501,2163013.023
299,1120,182,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,3787.620659,858093.5325
300,1116,183,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,1851.274024,179078.5794
301,1826,114,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,5793.001865,1669817.737
302,1827,115,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,4116.610584,988532.186
303,1819,116,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,8648.722059,1183729.377
304,1688,185,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,South,31,25,4000,2504000,108024136,2117768,25,4000,2412.721878,2710.401724
305,1688,185,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,11658.91033,7480636.396
306,1820,117,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,7300.195586,1239176.524
307,1854,118,I,HINGHAM,MA,"HINGHAM,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,5946.511537,578312.6564
308,1091,191,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,4291.383474,877651.5708
309,1873,119,I,ABINGTON,MA,"ABINGTON,MA",OCPC,0, ,Southeast,31,25,4000,2504000,108024136,2117768,25,4000,2259.774114,579.8407787
310,1873,119,I,ABINGTON,MA,"ABINGTON,MA",OCPC,0, ,Southeast,32,25,4901,2504901,299193233,6716110,25,4901,13956.43577,6759349.513
311,1873,119,I,ABINGTON,MA,"ABINGTON,MA",OCPC,0, ,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,4657.003348,770.7703508
312,1873,119,I,ABINGTON,MA,"ABINGTON,MA",OCPC,0, ,Southeast,60,25,3602,2503602,146319536,5370619,25,3602,3900.534085,275.877075
313,1731,120,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,South,34,25,3900,2503900,169236173,143576043,25,3900,9711.717681,12352.74279
314,1731,120,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,South,60,25,3602,2503602,146319536,5370619,25,3602,11817.91592,6783010.18
315,1805,123,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,8549.025848,4211561.553
316,1805,123,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,60,25,3602,2503602,146319536,5370619,25,3602,1171.310753,441.8755379
317,1839,121,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,11128.51958,3026870.705
318,1839,121,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,60,25,3602,2503602,146319536,5370619,25,3602,792.7865448,1078.458841
319,1842,122,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,2965.654166,357468.1647
320,1115,192,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,919.6050238,41851.23561
321,4262,564,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0, ,,18,25,4500,2504500,83738524,263512667,25,4500,3315.499583,386798.7002
322,4262,564,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0, ,,35,25,4301,2504301,685000130,120093384,25,4301,973.6497183,1.74051633
323,1809,127,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,7157.655711,1051264.545
324,1804,138,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6961.803371,2906448.28
325,1804,138,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,60,25,3602,2503602,146319536,5370619,25,3602,2710.625271,1710.000729
326,2089,2081,I,LOWELL,MA,"LOWELL,MA",NMCOG,0, ,North,52,25,502,2500502,35179778,2441933,25,502,3470.919755,552742.8594
327,2089,2081,I,LOWELL,MA,"LOWELL,MA",NMCOG,0, ,North,53,25,501,2500501,334377072,12377910,25,501,1537.09766,232.5842659
328,1818,128,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6354.813045,1689436.805
329,1798,146,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,2784.16102,291578.3195
330,4270,3189,I,NEW BEDFORD,MA,"NEW BEDFORD,MA",SRPEDD,0, ,,18,25,4500,2504500,83738524,263512667,25,4500,1667.070585,154701.0032
331,1729,129,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,South,31,25,4000,2504000,108024136,2117768,25,4000,57.21010513,0.13787104
332,1729,129,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,South,32,25,4901,2504901,299193233,6716110,25,4901,195.7420875,964.8799082
333,1729,129,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,South,60,25,3602,2503602,146319536,5370619,25,3602,11817.72133,4953953.869
334,1730,130,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,South,34,25,3900,2503900,169236173,143576043,25,3900,801.9716262,46.60705544
335,1730,130,I,HOLBROOK,MA,"HOLBROOK,MA",BRMPO,1,SSC,South,60,25,3602,2503602,146319536,5370619,25,3602,7419.466741,3018138.513
336,266,5661,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,973.0916634,50490.66439
337,1810,132,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6793.364876,2380940.919
338,1821,133,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,3240.151335,638003.5461
339,1121,193,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,3185.429423,602428.4965
340,541,2344,I,MALDEN,MA,"MALDEN,MA",BRMPO,1,ICC,Central,46,25,508,2500508,34045138,1541489,25,508,1189.588533,82277.7007
341,1813,134,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,7039.414871,1957850.986
342,1114,194,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,2196.639754,220941.4042
343,267,5662,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,21,25,3302,2503302,24841250,6237419,25,3302,773.8640895,231.9414732
344,267,5662,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,898.4259595,26301.79825
345,1817,135,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6841.927741,1069848.351
346,1815,136,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,16056.22813,1665877.218
347,1113,205,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,2514.825337,362453.1147
348,269,4165,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,1482.907477,65986.97986
349,269,4165,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,289.2497753,3987.661816
350,1808,139,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,4651.159296,743576.2708
351,1811,140,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,5633.69847,1360918.993
352,1824,141,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,4348.916543,931070.8572
353,263,4166,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,1299.950652,78841.26383
354,1814,142,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6549.709124,1395624.449
355,1814,142,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,2840.056188,6660.822563
356,1812,147,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6239.763978,1622504.232
357,1812,147,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,2858.478825,834.6986887
358,208260,2722,I,PROVIDENCE,RI,"PROVIDENCE,RI", ,0, ,,5,44,103,4400103,47656182,5615693,44,103,1529.307434,136849.1741
359,1816,143,I,WEYMOUTH,MA,"WEYMOUTH,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,5786.432323,897381.5868
360,1698,144,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,5441.548826,1056343.171
361,1803,145,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,10672.35641,1900884.315
362,1803,145,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,60,25,3602,2503602,146319536,5370619,25,3602,2198.296232,5004.954384
363,19,4310,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,21,25,3302,2503302,24841250,6237419,25,3302,1459.379432,116133.3233
364,1126,148,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,33.42830234,0.457391009
365,1126,148,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,5143.041723,603020.2389
366,1693,155,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,34,25,3900,2503900,169236173,143576043,25,3900,975.5351239,55.88793066
367,1693,155,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,6565.084537,1659145.506
368,391,218,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,19,25,3303,2503303,22286702,139076369,25,3303,2177.531022,275065.0493
369,1696,149,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,34,25,3900,2503900,169236173,143576043,25,3900,5132.97002,9690.62322
370,1696,149,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,7917.832186,3312248.897
371,1691,156,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,34,25,3900,2503900,169236173,143576043,25,3900,722.8767762,584.5826932
372,1691,156,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,4591.139561,1037007.001
373,1691,156,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,61,25,3603,2503603,76604566,27531385,25,3603,1284.012556,2933.851195
374,1800,150,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,10055.68952,2463769.243
375,1800,150,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,60,25,3602,2503602,146319536,5370619,25,3602,2899.860394,2145.444273
376,1800,150,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,225.3381661,494.9299187
377,1797,151,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,4887.610043,1183847.413
378,208174,2896,I,CRANSTON,RI,"CRANSTON,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,2511.305281,334150.9744
379,1795,152,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6887.289265,2106063.077
380,1795,152,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,1080.952099,36.94037166
381,1124,153,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,485.8233856,58.94907264
382,1124,153,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,4199.42258,716616.0262
383,1128,154,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,2905.326997,403855.2209
384,208365,2723,I,PROVIDENCE,RI,"PROVIDENCE,RI", ,0, ,,5,44,103,4400103,47656182,5615693,44,103,1890.084638,196802.1438
385,1082,157,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,3697.781573,4017.752958
386,1082,157,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,60,25,3602,2503602,146319536,5370619,25,3602,3421.2906,14315.005
387,1082,157,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,17924.39754,11367028.69
388,165,655,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,19,25,3303,2503303,22286702,139076369,25,3303,3149.714853,342791.4688
389,1123,162,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,2785.284962,176833.7006
390,1694,163,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,6487.619136,2191208.887
391,597,4311,I,SOMERVILLE,MA,"SOMERVILLE,MA",BRMPO,1,ICC,Central,46,25,508,2500508,34045138,1541489,25,508,1120.255491,2182.111832
392,597,4311,I,SOMERVILLE,MA,"SOMERVILLE,MA",BRMPO,1,ICC,Central,49,25,507,2500507,19547320,884508,25,507,1952.391856,205163.8496
393,1689,164,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,12761.44607,5825719.899
394,1689,164,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,61,25,3603,2503603,76604566,27531385,25,3603,3274.033597,10274.57133
395,1687,196,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,6805.127649,884048.1457
396,1070,165,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,Southeast,60,25,3602,2503602,146319536,5370619,25,3602,3342.887969,6050.777808
397,1070,165,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,16471.98682,9802664.275
398,1077,166,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,8799.247453,3814617.052
399,1081,167,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,7330.338677,2827847.573
400,1016,3830,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,23,25,3301,2503301,14204949,1567985,25,3301,1369.284,59.21828146
401,1016,3830,I,NEWTON,MA,"NEWTON,MA",BRMPO,1,ICC,West,40,25,3400,2503400,63680698,1010344,25,3400,2365.688392,179133.6865
402,1796,168,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6168.547727,1680182.46
403,1796,168,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,177.1754939,6.040969587
404,1792,169,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,6126.504121,1016826.598
405,1792,169,I,BRAINTREE,MA,"BRAINTREE,MA",BRMPO,1,SSC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,4119.333053,337.9641845
406,1119,170,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,34,25,3900,2503900,169236173,143576043,25,3900,429.3253851,23.20747552
407,1119,170,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,3797.129509,452111.5028
408,1122,171,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,3130.96825,322599.4126
409,80,4323,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,21,25,3302,2503302,24841250,6237419,25,3302,848.0709957,37850.99638
410,1117,172,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,2424.111135,299927.1541
411,1690,173,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,31,25,4000,2504000,108024136,2117768,25,4000,29.24193207,0.21798096
412,1690,173,I,RANDOLPH,MA,"RANDOLPH,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,6123.527677,1382665.635
413,1686,174,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,South,60,25,3602,2503602,146319536,5370619,25,3602,11486.82202,6074765.035
414,1686,174,I,CANTON,MA,"CANTON,MA",BRMPO,1,TRIC,South,61,25,3603,2503603,76604566,27531385,25,3603,165.1383903,69.55849946
415,88,5663,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,21,25,3302,2503302,24841250,6237419,25,3302,986.3364723,43669.64656
416,1073,175,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,7512.976633,3076791.379
417,1074,176,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,3862.011124,707102.3662
418,1078,177,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,Southeast,19,25,3303,2503303,22286702,139076369,25,3303,664.6669127,1720.802601
419,1078,177,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,12044.60557,2423411.438
420,1079,178,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,5513.189388,1292816.245
421,1080,179,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,Southeast,19,25,3303,2503303,22286702,139076369,25,3303,367.3725428,1568.574997
422,1080,179,I,MILTON,MA,"MILTON,MA",BRMPO,1,ICC/TRIC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,8347.93409,1547490.332
423,1093,202,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,4266.824163,719443.9362
424,1129,184,I,QUINCY,MA,"QUINCY,MA",BRMPO,1,ICC,Southeast,61,25,3603,2503603,76604566,27531385,25,3603,4986.06637,781089.7641
