OID_,id,GISMATCH,GEOID,STATEFIP,State_1,PUMA,Name,pumaArea,Shape_Length,Shape_Area,AreaMi
7292,153,2503303,2503303,25,Massachusetts,03303,Boston City--Dorchester & South Boston PUMA,9.045318757130000,1982.977292443220449,146126.316257848986425,0.056419686134331
7293,1749,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,2957.213892930844850,426638.880643412005156,0.164726192755924
7294,1762,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,3570.805594048368675,702877.797411153907888,0.271382634807213
7295,1754,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,4466.947073355598150,1130157.526892670663074,0.436356260682861
7296,1754,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,733.426289743440634,233.269583353001110,0.000090065889667
7297,166,2503303,2503303,25,Massachusetts,03303,Boston City--Dorchester & South Boston PUMA,9.045318757130000,1560.623898572370990,115979.547446261858568,0.044779953621587
7298,2526,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,2124.069993207527659,1510.386080982442309,0.000583163326175
7299,2526,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,7896.051762934661383,3305249.039233915973455,1.276163788734117
7300,1758,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,4329.609507467643198,720112.557988332235254,0.278037013068887
7301,1758,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,318.320707512241768,106.071421137295559,0.000040954404666
7302,2527,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,5022.798091619480147,1197443.452371191931888,0.462335501753015
7303,2530,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,3449.106870848522703,465.916766879623765,0.000179891469417
7304,2530,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,10083.557081656994342,3805870.609838936943561,1.469454857782701
7305,155,2503303,2503303,25,Massachusetts,03303,Boston City--Dorchester & South Boston PUMA,9.045318757130000,1594.340392749150851,147080.176097156712785,0.056787973477282
7306,2420,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,7851.177674386593026,2467567.401806511450559,0.952733100310067
7307,4001,2504303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",158.186678263999994,7991.944553592085867,2221881.515602124854922,0.857873249310834
7308,4001,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,6330.999537077688728,8.954592203691078,0.000003457387379
7309,4003,2504303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",158.186678263999994,4167.233078338482301,769257.790653987438418,0.297012093485629
7310,4002,2504303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",158.186678263999994,4048.641276939860745,890918.411728373146616,0.343985521898158
7311,4010,2504303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",158.186678263999994,9538.133191814647944,3992210.100849169306457,1.541400937492786
7312,1628,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,2523.268895937872912,311317.175840385549236,0.120200233598905
7313,1628,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,663.932038395615223,563.783936144940753,0.000217678194725
7314,743,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,1957.036335069042252,149142.868820839212276,0.057584383590409
7315,4005,2504303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",158.186678263999994,11337.322723840656181,4291594.103170276619494,1.656993747037038
7316,4005,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,2875.849773644244578,4.001248919648920,0.000001544890845
7317,4014,2504303,2504303,25,Massachusetts,04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA",158.186678263999994,8011.339665006956238,3652099.254733312875032,1.410083405646720
7318,4014,2503601,2503601,25,Massachusetts,03601,Norfolk County (Southwest)--Greater Franklin Town City PUMA,150.236101386999991,2967.117066566372159,4.135476245444157,0.000001596716305
7319,1618,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,3391.441584982116183,296031.292355396726634,0.114298320989356
7320,1757,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,4742.697033675312923,991342.533642370952293,0.382759492143912
7321,1692,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,5774.103740225665206,1430854.371294447220862,0.552455961388351
7322,446,2503305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",17.687491425400001,4795.035557966381020,742518.566044572507963,0.286688021144843
7323,446,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,420.755925203141317,705.196385013626809,0.000272277846485
7324,1695,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,4583.474270434860955,1009790.665439295349643,0.389882355652704
7325,6,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,1300.049068391258515,74563.410270556298201,0.028789093657483
7326,10,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,1268.516457217362586,61957.261993606138276,0.023921832596215
7327,9,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,895.965989312118268,41427.785764271131484,0.015995357509294
7328,8,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,937.233332454663355,49002.780428302226937,0.018920079300404
7329,445,2503305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",17.687491425400001,2297.962217325238726,180315.299580622813664,0.069620126395338
7330,899,2500505,2500505,25,Massachusetts,00505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",20.676223757799999,3862.446549779132056,647011.576557924156077,0.249812566343374
7331,1058,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,1808.130617285104563,120557.874217078773654,0.046547655470541
7332,1476,2503500,2503500,25,Massachusetts,03500,Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA,99.207856795500007,5756.695907532519414,1025266.909898441634141,0.395857767045286
7333,1484,2503500,2503500,25,Massachusetts,03500,Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA,99.207856795500007,4665.649956201898931,1144513.500547849107534,0.441899133099823
7334,1049,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,3949.661416855781681,890488.860458694864064,0.343819671225709
7335,1049,2503500,2503500,25,Massachusetts,03500,Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA,99.207856795500007,4184.814156701213506,35529.855126363574527,0.013718153758769
7336,1050,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,3618.179173920879293,652922.772075022105128,0.252094891692388
7337,1503,2503500,2503500,25,Massachusetts,03500,Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA,99.207856795500007,4740.656336654712504,903099.589345505577512,0.348688700870332
7338,1044,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,2815.327067602079751,260333.180836532730609,0.100515203074246
7339,919,2500505,2500505,25,Massachusetts,00505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",20.676223757799999,6836.423401072662273,2359289.647025298327208,0.910926825461488
7340,919,2500503,2500503,25,Massachusetts,00503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",71.071924533499995,792.131966244012574,23.781515881256645,0.000009182094616
7341,1009,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,3376.861526842016701,555127.305839974433184,0.214335851078473
7342,1009,2500503,2500503,25,Massachusetts,00503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",71.071924533499995,1062.825624006462931,134.199216576579033,0.000051814607202
7343,1011,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,4465.028604678367628,974343.114902016357519,0.376195979873443
7344,1011,2500503,2500503,25,Massachusetts,00503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",71.071924533499995,496.206915684486773,674.000679251987322,0.000260233117152
7345,1004,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,3612.395852217821357,491376.762801447068341,0.189721628799851
7346,1010,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,3997.201533329212452,724715.323197915800847,0.279814150651802
7347,1007,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,3799.222165405632040,684804.832337122177705,0.264404623979962
7348,1008,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,3654.891530259274532,338229.525740540702827,0.130591149988152
7349,1006,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,4540.040349630640776,970197.964784597279504,0.374595528465417
7350,1006,2500503,2500503,25,Massachusetts,00503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",71.071924533499995,987.569939303611704,328.729506368048590,0.000126923172002
7351,984,2500503,2500503,25,Massachusetts,00503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",71.071924533499995,2963.688939267946353,464216.759456602041610,0.179235092881026
7352,982,2500503,2500503,25,Massachusetts,00503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",71.071924533499995,4150.663302214574287,457135.489742603094783,0.176500999358875
7353,934,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,452.059292037543969,4998.682162242425875,0.001930001972960
7354,934,2500505,2500505,25,Massachusetts,00505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",20.676223757799999,2380.845309847798489,246635.678194105596049,0.095226567736678
7355,963,2500503,2500503,25,Massachusetts,00503,"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA",71.071924533499995,2318.495798037272380,311521.239624041714706,0.120279023066265
7356,686,2500506,2500506,25,Massachusetts,00506,Middlesex County (East)--Cambridge City PUMA,7.104903746800000,980.696231251287486,57267.106994890295027,0.022110953627077
7357,902,2500505,2500505,25,Massachusetts,00505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",20.676223757799999,3644.221712450325413,700781.839906715904362,0.270573381090431
7358,298,2503304,2503304,25,Massachusetts,03304,Boston City--Mattapan & Roxbury PUMA,6.731430602120000,1345.133635352874990,13113.687117883830069,0.005063222903322
7359,298,2503305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",17.687491425400001,1467.850321496611514,90167.667711452129879,0.034813931138646
7360,303,2503304,2503304,25,Massachusetts,03304,Boston City--Mattapan & Roxbury PUMA,6.731430602120000,0.022149275539867,0.000018154982091,0.000000000007010
7361,303,2503305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",17.687491425400001,1944.997761342181775,256795.174047255859477,0.099149171015791
7362,747,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,2852.636107248993085,355975.906279986375012,0.137443065821637
7363,747,2503305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",17.687491425400001,466.228622319420538,5579.593462462396019,0.002154293079926
7364,748,2503400,2503400,25,Massachusetts,03400,Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA,24.977355801700000,3381.948775835328888,349307.173934062826447,0.134868253867800
7365,748,2503305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",17.687491425400001,576.566117974499889,1313.198252018300536,0.000507028679764
7366,275,2503301,2503301,25,Massachusetts,03301,"Boston City--Allston, Brighton & Fenway PUMA",6.089964359800000,867.680390124838823,38387.753299026335299,0.014821594412272
7367,255,2503301,2503301,25,Massachusetts,03301,"Boston City--Allston, Brighton & Fenway PUMA",6.089964359800000,841.651202253582596,39969.865868905355455,0.015432451490638
7368,340,2503304,2503304,25,Massachusetts,03304,Boston City--Mattapan & Roxbury PUMA,6.731430602120000,2355.878583868804526,299532.843425716680940,0.115650277416029
7369,340,2503305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",17.687491425400001,120.363086778788414,4.013156476278521,0.000001549488378
7370,319,2503303,2503303,25,Massachusetts,03303,Boston City--Dorchester & South Boston PUMA,9.045318757130000,932.984348454896349,45.194846283307221,0.000017449827707
7371,319,2503304,2503304,25,Massachusetts,03304,Boston City--Mattapan & Roxbury PUMA,6.731430602120000,1937.790234660885062,191220.067149769223761,0.073830480692735
7372,924,2500505,2500505,25,Massachusetts,00505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",20.676223757799999,4580.443169738075085,550953.725848558708094,0.212724422834728
7373,924,2503301,2503301,25,Massachusetts,03301,"Boston City--Allston, Brighton & Fenway PUMA",6.089964359800000,1902.999912601765800,12758.562848066658262,0.004926108656177
7374,728,2500505,2500505,25,Massachusetts,00505,"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA",20.676223757799999,438.490081010288748,702.637774728913314,0.000271289961531
7375,728,2500506,2500506,25,Massachusetts,00506,Middlesex County (East)--Cambridge City PUMA,7.104903746800000,2228.586107417310814,240122.674424767465098,0.092711882922415
7376,235,2503301,2503301,25,Massachusetts,03301,"Boston City--Allston, Brighton & Fenway PUMA",6.089964359800000,1451.816015878946928,119376.595131573209073,0.046091561065728
7377,244,2500506,2500506,25,Massachusetts,00506,Middlesex County (East)--Cambridge City PUMA,7.104903746800000,1517.151714010923797,16999.420946216778248,0.006563513122157
7378,244,2503301,2503301,25,Massachusetts,03301,"Boston City--Allston, Brighton & Fenway PUMA",6.089964359800000,2776.512236565183230,385678.207451680267695,0.148911188419193
7379,283,2503304,2503304,25,Massachusetts,03304,Boston City--Mattapan & Roxbury PUMA,6.731430602120000,798.788770398386191,30625.392169583414216,0.011824530024419
7380,283,2503301,2503301,25,Massachusetts,03301,"Boston City--Allston, Brighton & Fenway PUMA",6.089964359800000,281.915250233405288,95.414927856507603,0.000036839909607
7381,283,2503305,2503305,25,Massachusetts,03305,"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA",17.687491425400001,810.792573544976676,15212.467586949003817,0.005873566572840
7382,671,2500506,2500506,25,Massachusetts,00506,Middlesex County (East)--Cambridge City PUMA,7.104903746800000,1231.641958620334663,88564.279733568677329,0.034194859579324
7383,605,2500507,2500507,25,Massachusetts,00507,Middlesex County (East)--Somerville & Everett Cities PUMA,7.759106944520000,2010.658635290730217,248461.912463746935828,0.095931680730282
7384,601,2500507,2500507,25,Massachusetts,00507,Middlesex County (East)--Somerville & Everett Cities PUMA,7.759106944520000,2046.152552614880278,251451.383319414191647,0.097085921880705
7385,592,2500507,2500507,25,Massachusetts,00507,Middlesex County (East)--Somerville & Everett Cities PUMA,7.759106944520000,883.298481090111977,47254.165390436632151,0.018244935259736
7386,595,2500507,2500507,25,Massachusetts,00507,Middlesex County (East)--Somerville & Everett Cities PUMA,7.759106944520000,1830.697704271117800,131085.466448455728823,0.050612381555858
7387,593,2500507,2500507,25,Massachusetts,00507,Middlesex County (East)--Somerville & Everett Cities PUMA,7.759106944520000,1209.313709111453818,70913.998807695534197,0.027380048014080
7388,23,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,891.196654763921174,38819.486802492938295,0.014988287649897
7389,40,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,628.617528927841136,22721.377676609150512,0.008772772967135
7390,47,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,618.817878550135447,23019.427043160936591,0.008887850470928
7391,44,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,443.440252823893900,11107.525308914271591,0.004288639498393
7392,199,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,1659.310675733755716,116769.803997655908461,0.045085073381922
7393,562,2500508,2500508,25,Massachusetts,00508,Middlesex County (East)--Malden & Medford Cities PUMA,13.740071385200000,2825.927128631693904,352449.948740071617067,0.136081686004370
7394,545,2500508,2500508,25,Massachusetts,00508,Middlesex County (East)--Malden & Medford Cities PUMA,13.740071385200000,2288.490067284054021,323974.665365677443333,0.125087317626982
7395,1865,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,3612.875272747310191,678142.081313868635334,0.261832121427719
7396,1785,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,593.613753683577556,342.253162237219897,0.000132144684725
7397,1785,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,7485.113942219089040,2346430.412893352564424,0.905961847405297
7398,1786,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,7077.663650427600260,2619317.903073076624423,1.011324296416587
7399,1764,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,3087.794447260784636,486117.291189855895936,0.187690935457559
7400,1787,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,6975.047734037367263,1791197.120960654923692,0.691585074867643
7401,1784,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,1534.760527231955166,1699.759529888063980,0.000656280823578
7402,1784,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,7508.246340926223638,3005908.371234828140587,1.160587710665138
7403,2563,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,3809.967221189899647,765407.800657476531342,0.295525604037416
7404,2560,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,9363.888240427640994,4218040.589786741882563,1.628594576747590
7405,1777,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,4978.741149736422813,961320.614484798046760,0.371167964352083
7406,1841,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,875.029629461168952,45595.620111233423813,0.017604567347312
7407,1104,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,2413.531817506640891,299965.020262977166567,0.115817141825789
7408,1788,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,6009.593568729543222,1980795.709841462550685,0.764789499300621
7409,1086,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,2906.999246701182528,282654.117822382191662,0.109133365026290
7410,1089,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,2171.542411348355927,198892.606985530932434,0.076792864885210
7411,1875,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,5852.796363585628569,1033683.704716820036992,0.399107509693093
7412,1885,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,5422.606183615886039,1705045.596382461721078,0.658321785261965
7413,1867,2504902,2504902,25,Massachusetts,04902,Plymouth County (Central) PUMA,256.676426449000019,360.201368213538672,54.067143819121668,0.000020875440937
7414,1867,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,9974.019692034918990,4190676.809460048098117,1.618029362096202
7415,1903,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,739.888469341264226,157.978359491414267,0.000060995785611
7416,1903,2504902,2504902,25,Massachusetts,04902,Plymouth County (Central) PUMA,256.676426449000019,5625.709053743477853,1027577.472345294081606,0.396749880193579
7417,399,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,7607.990632256408389,308862.236417912645265,0.119252376188674
7418,399,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,8161.336885136731325,578760.405280096922070,0.223460641786536
7419,1848,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,20294.374755248747533,2465484.960952199529856,0.951929065401076
7420,1793,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,2825.776556423887087,385901.747594946238678,0.148997497751040
7421,1095,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,1904.425794091537455,204400.148200008174172,0.078919338436657
7422,397,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,9656.142158011898573,935534.349205095903017,0.361211831665550
7423,1849,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,4753.822323694888837,1052268.226780590834096,0.406283033778325
7424,1850,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,6676.383640934766845,1115681.692724823020399,0.430767109863228
7425,1851,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,10145.631471966606114,1125384.868235590169206,0.434513526873137
7426,1852,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,8930.349340700893663,1387575.356411060085520,0.535745840320116
7427,1103,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,2758.885560294358129,431590.591277338215150,0.166638058920409
7428,483,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,2086.169091722958001,268422.434757168637589,0.103638481474407
7429,396,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,4910.356826043423098,816321.214973883004859,0.315183383206297
7430,1857,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,5530.524040886597504,1476162.359158081235364,0.569949473303984
7431,398,2503306,2503306,25,Massachusetts,03306,"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA",11.202662552500000,6576.166241470263230,882486.800499075092375,0.340730058602113
7432,1131,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,10948.671942461591243,2091929.627003371482715,0.807698544609678
7433,1132,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,342.767226466463569,5059.451060537902777,0.001953464975767
7434,1132,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,8185.782803247781885,1051822.182610597694293,0.406110815161463
7435,1084,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,3581.568301094541766,420752.935937259986531,0.162453616799523
7436,1085,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,3323.044644353456533,456938.572601136576850,0.176424969225491
7437,1825,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,3187.583038017641684,412533.461155866796616,0.159280059843930
7438,1855,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,2974.971913117009080,440220.852356144809164,0.169970221352153
7439,448,2503303,2503303,25,Massachusetts,03303,Boston City--Dorchester & South Boston PUMA,9.045318757130000,1690.866034670976205,44684.070323256208212,0.017252616006510
